obj_id,obj_title,obj_beginyear,obj_endyear,obj_medium,obj_dimensions,obj_inscription,obj_attribution,obj_class,loc_site,loc_room,loc_description,img_url
56342,Kneeling Woman,1956.0,1956.0,bronze,overall: 50.1 x 15.2 x 24.3 cm (19 3/4 x 6 x 9 9/16 in.),"edge of base, proper right:  1/8 Alberto Giacometti / 1/8; top of base, rear: Susse Fondeur Paris",Alberto Giacometti,sculpture,East Building,EU-407-B,"East Bldg, Upr Lvl Gal 407B (North Bridge)","https://api.nga.gov/iiif/6afa9d80-9452-47fd-9320-5384c2ba6a1f/full/!500,500/0/default.jpg"
56343,Standing Woman,1947.0,1947.0,bronze,overall: 118.1 x 21 x 28.3 cm (46 1/2 x 8 1/4 x 11 1/8 in.),"on top of plinth, rear, proper left corner: 2/6 Alberto Giacometti; on edge of plinth, right rear corner: Susse Fondeur Paris",Alberto Giacometti,sculpture,East Building,EU-407-B,"East Bldg, Upr Lvl Gal 407B (North Bridge)","https://api.nga.gov/iiif/8223eb8d-4eba-4431-aef9-028214caef3d/full/!500,500/0/default.jpg"
56344,Walking Man II,1960.0,1960.0,bronze,overall: 188.5 × 27.9 × 110.7 cm (74 3/16 × 11 × 43 9/16 in.),"on top of plinth, proper left side: Alberto Giacometti 1/6; on top of plinth, tear: Susse Fondeur Paris",Alberto Giacometti,sculpture,East Building,EU-416,Bridge,"https://api.nga.gov/iiif/cdfe8f73-4e10-43aa-8042-7c80914269ef/full/!500,500/0/default.jpg"
56347,"Three Motives Against Wall, Number 1",1958.0,1958.0,bronze,overall: 50.5 x 107.4 x 43.7 cm (19 7/8 x 42 5/16 x 17 3/16 in.),,Henry Moore,sculpture,East Building,ET-614,"East Bldg, Tower Elev Lobby 614 (Pod 1)","https://api.nga.gov/iiif/3cf8f51a-efd6-47c3-a9c5-fa5c4076b9a3/full/!500,500/0/default.jpg"
56351,Dancer and Gazelles,1916.0,1916.0,bronze,overall: 82.6 x 88.3 x 28.5 cm (32 1/2 x 34 3/4 x 11 1/4 in.),"on base, top, proper right of dancer:  PAUL MANSHIP / C 1916; on base, back edge proper left: ROMAN BRONZE WORKS N.Y.; on underside of the base, written twice, in pencil and crayon: 4",Paul Manship,sculpture,West Building,G-006,West Ground Floor Gallery 6,"https://api.nga.gov/iiif/ccfcff1b-a4f7-4a0d-a487-ee4de5f0b17a/full/!500,500/0/default.jpg"
56352,Diana and a Hound,1925.0,1925.0,bronze,overall: 164.7 x 109.9 x 49.2 cm (64 13/16 x 43 1/4 x 19 3/8 in.),"top of base, proper left:  PAUL MANSHIP.SCULPTOR. / .c (in circle).1925.",Paul Manship,sculpture,West Building,G-006,West Ground Floor Gallery 6,"https://api.nga.gov/iiif/68e5d53e-16a0-4dc0-80f3-53c022fbab04/full/!500,500/0/default.jpg"
56388,Circle I,1962.0,1962.0,painted steel,overall: 200.6 x 273.6 x 45.7 cm (79 x 107 11/16 x 18 in.) gross weight: 760 lb. (344.734 kg),on edge of base: David Smith CI.I 10-17-62,David Smith,sculpture,East Building,EM-203,"East Bldg, Mezz. Terrace","https://api.nga.gov/iiif/61040f35-b5a6-4f8c-8b08-590163b53d69/full/!500,500/0/default.jpg"
56389,Circle II,1962.0,1962.0,painted steel,overall: 267.9 x 281.2 x 60 cm (105 1/2 x 110 11/16 x 23 5/8 in.) gross weight: 820 lb. (371.95 kg),on edge of base: David Smith CI.II 10-20-62,David Smith,sculpture,East Building,EM-203,"East Bldg, Mezz. Terrace","https://api.nga.gov/iiif/cdb431a6-3e1f-48bd-b241-5f3eadd9c431/full/!500,500/0/default.jpg"
56390,Circle III,1962.0,1962.0,painted steel,overall: 242.5 x 182.8 x 45.7 cm (95 1/2 x 71 15/16 x 18 in.) gross weight: 880 lb. (399.165 kg),on edge of base: David Smith CI.III 10-22-62,David Smith,sculpture,East Building,EM-203,"East Bldg, Mezz. Terrace","https://api.nga.gov/iiif/a4b08a0b-1fbe-4f12-881d-1b455ce6588d/full/!500,500/0/default.jpg"
56391,Voltri VII,1962.0,1962.0,iron,"overall: 215.8 × 311.6 × 110.5 cm (84 15/16 × 122 11/16 × 43 1/2 in.)
gross weight: 453.597 kg (1000 lb.)","on horizontal bar projecting above wheels: David Smith 1962;  on horizontal bar, top center: VOLTRI VII",David Smith,sculpture,East Building,EG-101,"East Bldg, Entrance Lobby","https://api.nga.gov/iiif/f765d9f2-acb6-412c-aa92-d15a0d7a1950/full/!500,500/0/default.jpg"
56517,Untitled,1976.0,1976.0,aluminum and steel,overall: 910.3 x 2315.5 cm (358 3/8 x 911 5/8 in.) gross weight: 920 lb.,,Alexander Calder,sculpture,East Building,EG-100,"East Bldg, Central Atrium","https://api.nga.gov/iiif/ec2e4948-95b7-4d77-b50e-00057b2572d6/full/!500,500/0/default.jpg"
56600,Cubi XXVI,1965.0,1965.0,stainless steel,overall: 303.4 x 383.4 x 65.6 cm (119 7/16 x 150 15/16 x 25 13/16 in.),on top of bar projecting from cube:  David Smith / January 12 1965 / CUBI XXVI,David Smith,sculpture,Sculpture Garden (WSG),SW-Quad,Sculpture Garden - SW,"https://api.nga.gov/iiif/3a9c1d1f-2919-4a81-953b-ca72f73d07a0/full/!500,500/0/default.jpg"
56616,National Gallery Ledge Piece,1978.0,1978.0,welded steel,overall: 434.5 x 617.6 x 269.2 cm (171 1/16 x 243 1/8 x 106 in.),on reverse of triangular piece at upper right side: Tony C / Jane W / Mark / Bill N. / Carlos / M / 78 [M 78 = March 1978],Anthony Caro,sculpture,East Building,EG-100,"East Bldg, Central Atrium, South Ledge","https://api.nga.gov/iiif/89efbfeb-f8d1-4ef2-b53f-3d9a78f87289/full/!500,500/0/default.jpg"
56664,Knife Edge Mirror Two Piece,1976.0,1978.0,bronze,overall: 534.5 x 721.1 x 363.1 cm (210 7/16 x 283 7/8 x 142 15/16 in.) gross weight: 5 tn,lower right corner on east side:  Morris / Singer / FOUNDERS / London,Henry Moore,sculpture,East Building,EBL,East Bldg Lawn,"https://api.nga.gov/iiif/30bf2495-3a80-45a9-af49-0ec645de92ec/full/!500,500/0/default.jpg"
56935,The Artist and His Mother,1926.0,1942.0,oil on canvas,"overall: 152.3 x 127 cm (59 15/16 x 50 in.)
framed: 155.7 x 130.2 cm (61 5/16 x 51 1/4 in.)",,Arshile Gorky,painting,East Building,EC-029-A,"East Bldg, Concourse Gallery 29A","https://api.nga.gov/iiif/e94d5cb1-4c84-4e63-a44f-e294c19f56bf/full/!500,500/0/default.jpg"
56936,One Year the Milkweed,1944.0,1944.0,oil on canvas,"overall: 94.2 x 119.3 cm (37 1/16 x 46 15/16 in.)
framed: 97.1 x 122.5 x 3.8 cm (38 1/4 x 48 1/4 x 1 1/2 in.)",lower left: A. Gorky / 44; center stretcher bar reverse: Arshile Gorky / 1944,Arshile Gorky,painting,East Building,EU-407-B,"East Bldg, Upr Lvl Gal 407B (North Bridge)","https://api.nga.gov/iiif/98014fdf-628f-4fa6-8afe-f037471b1be1/full/!500,500/0/default.jpg"
57105,Capricorn,1947.0,1975.0,bronze,overall: 242.5 x 206.9 x 151 cm (95 1/2 x 81 7/16 x 59 7/16 in.) gross weight: 2090 lb.,"on base, proper right front: Max Ernst / E.A. II/II; on base, proper right front: SUSSE FOUNDEUR. PARIS",Max Ernst,sculpture,East Building,EG-100,"East Bldg, Central Atrium","https://api.nga.gov/iiif/feec45a3-c8ef-45e2-a96d-265f013fa855/full/!500,500/0/default.jpg"
57423,Sentinel I,1956.0,1956.0,steel,overall: 227.6 x 42.9 x 57.5 cm (89 5/8 x 16 7/8 x 22 5/8 in.),"on plate on back of top bar, the artist's name in script and the Roman numeral ""I"" repeated twice: David Smith / SENTINEL I / 10-20-56 I",David Smith,sculpture,East Building,EU-407-B,"East Bldg, Upr Lvl Gal 407B (North Bridge)","https://api.nga.gov/iiif/1774edcd-de8b-4e4e-9622-ba38f2a91733/full/!500,500/0/default.jpg"
60332,Maiastra,1911.0,1911.0,polished bronze,"overall (sculpture): 55.9 × 18.9 × 18.7 cm (22 × 7 7/16 × 7 3/8 in.)
overall (rectangular marble base): 20.32 × 13.97 × 16.51 cm (8 × 5 1/2 × 6 1/2 in.)","bottom right, back: CIRE / C. VALSUANI / PERDUE",Constantin Brancusi,sculpture,East Building,EU-415-C,"East Bldg, Upr Lvl Gal 415C (Pod 1)","https://api.nga.gov/iiif/a172fc4b-7212-4577-ba28-d25a4136e3d1/full/!500,500/0/default.jpg"
60661,Head of a Catalan Peasant,1924.0,1924.0,oil and crayon on canvas,"overall: 146 x 114.2 cm (57 1/2 x 44 15/16 in.)
framed: 175.9 x 143.5 x 10.1 cm (69 1/4 x 56 1/2 x 4 in.)","lower right: Miro / 1924;  on reverse: Joan Miro, Tete de Paysan Catalan, 1924",Joan Miró,painting,East Building,EU-415-C,"East Bldg, Upr Lvl Gal 415C (Pod 1)","https://api.nga.gov/iiif/4ce3a582-bbd3-43ff-bd7e-ec3d71bd6444/full/!500,500/0/default.jpg"
60783,Peonies,1901.0,1901.0,oil on hardboard mounted on plywood,"overall: 57.8 × 39.3 cm (22 3/4 × 15 1/2 in.)
framed: 75.09 × 57.15 × 8.26 cm (29 9/16 × 22 1/2 × 3 1/4 in.)",lower right: -Piicasso [sic],Pablo Picasso,painting,East Building,EM-217-C,"East Bldg, Mezz Gal 217C (Pod 1)","https://api.nga.gov/iiif/2308ad47-a890-44b1-a1a9-e6c834d598bc/full/!500,500/0/default.jpg"
60816,Wandering Rocks,1967.0,1967.0,painted steel,"overall (""Smohawk"" [component #1]): 61 x 71.1 x 121.9 cm (24 x 28 x 48 in.)
overall (""Shaft"" [component #2]): 116.8 x 71.1 x 162.6 cm (46 x 28 x 64 in.)
overall (""Dud"" [component #3]): 61 x 83.8 x 212.1 cm (24 x 33 x 83 1/2 in.)
overall (""Slide"" [component #4]): 61 x 71.1 x 162.6 cm (24 x 28 x 64 in.)
overall (""Crocus"" [component #5]): 116.8 x 71.1 x 106.7 cm (46 x 28 x 42 in.)
gross weight (component #1): 367 lb. (166.47 kg)
gross weight (component #2): 623 lb. (282.591 kg)
gross weight (component #3): 742 lb. (336.569 kg)
gross weight (component #4): 449 lb. (203.665 kg)
gross weight (component #5): 361 lb. (163.749 kg)",on plate on underside of each of five pieces: Tony Smith / 67/69  4/5,Tony Smith,sculpture,Sculpture Garden (WSG),NE-Quad,Sculpture Garden - NE,"https://api.nga.gov/iiif/cbb5ed59-4e31-442d-b1af-4d8894b3aff8/full/!500,500/0/default.jpg"
61061,Woman with a Hat,1905.0,1905.0,oil on canvas,"overall: 56.5 x 47.6 cm (22 1/4 x 18 3/4 in.)
framed: 74.9 x 66 cm (29 1/2 x 26 in.)",lower right: Vlaminck,Maurice de Vlaminck,painting,East Building,EM-217-B,"East Bldg, Mezz Gal 217B (Pod 1)","https://api.nga.gov/iiif/898afe77-163c-4811-8dfa-0b140751415c/full/!500,500/0/default.jpg"
61106,Guitar,1926.0,1926.0,"collage of wallpaper, carpet tacks, nail, paper, string, and charcoal on wood","overall: 130 x 97 cm (51 3/16 x 38 3/16 in.)
framed: 154.9 x 122.5 x 6.3 cm (61 x 48 1/4 x 2 1/2 in.)",,Pablo Picasso,painting,East Building,EU-415-C,"East Bldg, Upr Lvl Gal 415C (Pod 1)","https://api.nga.gov/iiif/b1e572e8-b82e-446f-9460-df8582699f7f/full/!500,500/0/default.jpg"
61172,A Moment of Calm,1939.0,1939.0,oil on canvas,overall: 169.8 x 325 cm (66 7/8 x 127 15/16 in.),lower right: max ernst / 1939 (added c. 1953),Max Ernst,painting,East Building,EU-415-B,"East Bldg, Upr Lvl Gal 415B (Pod 1)","https://api.nga.gov/iiif/7e621de4-8ffb-4de8-8250-efb3c638e2a0/full/!500,500/0/default.jpg"
61215,Untitled (Medici Prince),1953.0,1953.0,construction,overall: 43.2 x 27 x 11.2 cm (17 x 10 5/8 x 4 7/16 in.),,Joseph Cornell,sculpture,East Building,EU-415-B,"East Bldg, Upr Lvl Gal 415B (Pod 1)","https://api.nga.gov/iiif/5511ad0c-d23f-488d-9f73-e4c617cc77c0/full/!500,500/0/default.jpg"
61250,Mountains at Collioure,1905.0,1905.0,oil on canvas,"overall: 81.3 x 100.3 cm (32 x 39 1/2 in.)
framed: 108 x 127 x 8.6 cm (42 1/2 x 50 x 3 3/8 in.)",lower left: a derain,André Derain,painting,East Building,EM-217-B,"East Bldg, Mezz Gal 217B (Pod 1)","https://api.nga.gov/iiif/f32b76d2-c704-4931-abd0-6ec3a63b41c5/full/!500,500/0/default.jpg"
61318,Let Us Now Praise Famous Men (Rauschenberg Family),1962.0,1962.0,silkscreen on canvas,overall: 208.2 x 208.2 cm (81 15/16 x 81 15/16 in.),,Andy Warhol,painting,East Building,EU-407-D,"East Bldg, Upr Lvl Gal 407D (North Bridge)","https://api.nga.gov/iiif/9f6939b6-6120-4460-b9f7-4d209ec57aba/full/!500,500/0/default.jpg"
61403,Adolescent Girl,1921.0,1921.0,bronze,overall: 125.4 x 49.5 x 45.4 cm (49 3/8 x 19 1/2 x 17 7/8 in.),"back of truncated leg: GEORGES RUDIER. / FONDEUR  . PARIS; left side of left leg below knee, stamped: C. Despiau. / 5/5",Charles Despiau,sculpture,West Building,G-094,"North Lobby, East Stair","https://api.nga.gov/iiif/f38927d2-480e-4271-b563-3b9a0ac7871e/full/!500,500/0/default.jpg"
61412,Women Wrestlers,1900.0,1900.0,terracotta,overall (height): 18.4 cm (7 1/4 in.),,Aristide Maillol,sculpture,West Building,G-005,West Ground Floor Gallery 5,"https://api.nga.gov/iiif/10b9bfab-a968-42e4-b046-884dd661fa80/full/!500,500/0/default.jpg"
61373,The Flight of the Dragonfly before the Sun,1968.0,1968.0,oil on canvas,"overall: 173.9 x 243.8 cm (68 7/16 x 96 in.)
framed: 175.9 x 245.8 cm (69 1/4 x 96 3/4 in.)",on reverse:~MIRO 26/I/68 / LE VOL DE LA / LIBELLULE / DEVANT LE / SOLEIL; NO. 119~,Joan Miró,painting,East Building,ET-606,"East Bldg, Tower Gallery 606","https://api.nga.gov/iiif/ca4a3f2e-57d5-40f9-91b5-479e041f1273/full/!500,500/0/default.jpg"
61413,Sheaves of Wheat,1960.0,1960.0,bronze,overall: 157.4 x 130.8 x 12.7 cm (61 15/16 x 51 1/2 x 5 in.),upper right stamped: MANZU / NFMM,Giacomo Manzù,sculpture,West Building,G-044,West Bldg Garden Cafe,"https://api.nga.gov/iiif/4a23d2b7-e171-42e5-983e-ac7fae845d5b/full/!500,500/0/default.jpg"
61407,Reclining Nude,1900.0,1900.0,terracotta,overall: 15.9 x 17.8 cm (6 1/4 x 7 in.),stamped with initial in base at rear: M,Aristide Maillol,sculpture,West Building,G-005,West Ground Floor Gallery 5,"https://api.nga.gov/iiif/bb0c6be8-0451-4054-b269-8d75f51a0969/full/!500,500/0/default.jpg"
61408,Rosita,1890.0,1899.0,terracotta,overall (height): 26 cm (10 1/4 in.),"on base at rear, in monogram: M",Aristide Maillol,sculpture,West Building,G-005,West Ground Floor Gallery 5,"https://api.nga.gov/iiif/8c3bf095-0150-4051-b21b-f08ab5b3688c/full/!500,500/0/default.jpg"
61409,Seated Woman,1900.0,1900.0,terracotta,overall (height): 21.6 cm (8 1/2 in.),,Aristide Maillol,sculpture,West Building,G-005,West Ground Floor Gallery 5,"https://api.nga.gov/iiif/4d5100e8-0d0f-467a-a35c-481a07a431c8/full/!500,500/0/default.jpg"
61411,Two Young Girls,1930.0,1930.0,stone,overall: 121.9 x 127 cm (48 x 50 in.),"lower left, in monogram: M",Aristide Maillol,sculpture,West Building,G-005,West Ground Floor Gallery 5,"https://api.nga.gov/iiif/821ec190-5506-426b-a48f-eda51404396f/full/!500,500/0/default.jpg"
61421,Stone Memorial,1961.0,1969.0,Roman travertine,"overall: 151.7 × 174.9 × 170.8 cm (59 3/4 × 68 7/8 × 67 1/4 in.)
gross weight (approx. crated weight per Registrar's deposit card ): 2721.582 kg (6000 lb.)",,Henry Moore,sculpture,East Building,EG-101,"East Bldg, Entrance Lobby","https://api.nga.gov/iiif/a297b89f-5162-4990-ad4e-7b16e54f679b/full/!500,500/0/default.jpg"
61452,Shirt Front and Fork,1922.0,1922.0,carved and painted wood,overall: 58.4 x 70 x 6.1 cm (23 x 27 9/16 x 2 3/8 in.),,Jean Arp,sculpture,East Building,EU-415-B,"East Bldg, Upr Lvl Gal 415B (Pod 1)","https://api.nga.gov/iiif/6bf3233f-db0e-451f-95b7-548b237d85de/full/!500,500/0/default.jpg"
62617,Paul Mellon,1974.0,1974.0,oil on canvas,"overall: 122.5 x 101.9 cm (48 1/4 x 40 1/8 in.)
framed: 128.9 x 119.1 x 8.2 cm (50 3/4 x 46 7/8 x 3 1/4 in.)",lower right: Wm. F. Draper / '74,William Franklin Draper,painting,West Building,M-113,Founder's Room,"https://api.nga.gov/iiif/98fd22d3-ce45-4de0-b482-440266bc8f66/full/!500,500/0/default.jpg"
62619,"Number 7, 1951",1951.0,1951.0,enamel on canvas,"overall: 143.5 x 167.6 cm (56 1/2 x 66 in.)
framed: 146.7 x 171.1 cm (57 3/4 x 67 3/8 in.)",lower right: Jackson Pollock 51,Jackson Pollock,painting,East Building,EU-407-B,"East Bldg, Upr Lvl Gal 407B (North Bridge)","https://api.nga.gov/iiif/451d67ee-01d2-4a45-bd51-31447a034618/full/!500,500/0/default.jpg"
64415,Cobalt Night,1962.0,1962.0,oil on canvas,"overall: 237.5 x 409.9 cm (93 1/2 x 161 3/8 in.)
framed: 242.6 x 415.1 cm (95 1/2 x 163 7/16 in.)",lower left: Lee Krasner '62,Lee Krasner,painting,East Building,EM-216,"East Bldg, Vestibule, 216 (Pod 1)","https://api.nga.gov/iiif/6b33a910-4527-454d-9c6a-d3a1bb2dbd21/full/!500,500/0/default.jpg"
64541,Localization of Graphic Motifs II,1912.0,1913.0,oil on canvas,"overall: 200 x 194 cm (78 3/4 x 76 3/8 in.)
framed: 207 x 198.8 x 5 cm (81 1/2 x 78 1/4 x 1 15/16 in.)",lower left: Kupka,František Kupka,painting,East Building,EU-415-A,"East Bldg, Upr Lvl Gal 415A (Pod 1)","https://api.nga.gov/iiif/65deae11-5eab-4006-9fbb-39d307bf270c/full/!500,500/0/default.jpg"
65585,The Look of Amber,1929.0,1929.0,oil on canvas,"overall: 100 x 81 x 2.3 cm (39 3/8 x 31 7/8 x 7/8 in.)
framed: 128.9 x 108.3 x 6.3 cm (50 3/4 x 42 5/8 x 2 1/2 in.)",lower right: YVES TANGUY 29,Yves Tanguy,painting,East Building,EU-415-B,"East Bldg, Upr Lvl Gal 415B (Pod 1)","https://api.nga.gov/iiif/a72461fa-febb-4ea0-a996-add5dc19c3b3/full/!500,500/0/default.jpg"
65714,White Curve VIII,1976.0,1976.0,oil on canvas,overall: 244 x 195.4 x 3.5 cm (96 1/16 x 76 15/16 x 1 3/8 in.),,Ellsworth Kelly,painting,East Building,EU-406-A,"East Bldg, Upr Lvl Gal 406A (Pod 2)","https://api.nga.gov/iiif/c473f61b-acf3-4103-ab4e-3beae5d48ced/full/!500,500/0/default.jpg"
65809,The Critic Smiles,1969.0,1969.0,lead relief with gold and tin leaf,sheet: 58.42 × 43.18 cm (23 × 17 in.),center on plate: The Critic Smiles; incised lower center: J Johns / '69; incised lower left corner: Gemini III,Jasper Johns,sculpture,East Building,EU-415-B,"East Bldg, Upr Lvl Gal 415B (Pod 1)","https://api.nga.gov/iiif/989646ad-1ce9-4384-a4f5-1bf91ab68967/full/!500,500/0/default.jpg"
66422,The Blank Signature,1965.0,1965.0,oil on canvas,"overall: 81.3 x 65.1 cm (32 x 25 5/8 in.)
framed: 98.4 x 82.5 x 4.4 cm (38 3/4 x 32 1/2 x 1 3/4 in.)",lower right: Magritte; across top reverse: Le Blanc Seing / 1965,René Magritte,painting,East Building,EU-415-B,"East Bldg, Upr Lvl Gal 415B (Pod 1)","https://api.nga.gov/iiif/a992c047-d2ea-4979-8e23-1bb1db7df497/full/!500,500/0/default.jpg"
66435,The Breton Wedding,1937.0,1937.0,oil on canvas,"overall: 71.1 x 123 cm (28 x 48 7/16 in.)
framed: 97.8 x 148.3 x 6.9 cm (38 1/2 x 58 3/8 x 2 11/16 in.)",lower right: GRouault,Georges Rouault,painting,East Building,EG-103-D,"East Bldg, Ground Gal 103D (Pod 2)","https://api.nga.gov/iiif/16d9613b-9699-4f41-9e73-4a058f5261f7/full/!500,500/0/default.jpg"
66452,Pregnant Woman,1896.0,1911.0,"pigmented beeswax, plastiline, metal armature, cork, on wooden base",overall without base: 43.1 x 14.3 x 17.4 cm (16 15/16 x 5 5/8 x 6 7/8 in.),on wax beside right foot: Degas,Edgar Degas,sculpture,West Building,G-003,West Ground Floor Gallery 3,"https://api.nga.gov/iiif/58db3a65-eb59-4db9-829a-4b3a9efb0bc3/full/!500,500/0/default.jpg"
66456,"Woman Seated in an Armchair, Wiping Her Neck",1890.0,1905.0,"plastiline, metal armature, wood, cork, on wooden base",overall without base: 32.2 x 24.2 x 30.8 cm (12 11/16 x 9 1/2 x 12 1/8 in.),on side of chair near right foot: Degas,Edgar Degas,sculpture,West Building,G-004,West Ground Floor Gallery 4,"https://api.nga.gov/iiif/4d7e3586-986e-496a-a676-a35eb5017b49/full/!500,500/0/default.jpg"
66463,Woman Arranging Her Hair,1885.0,1962.0,copper alloy,"overall with base: 46.5 x 26.1 x 15.2 cm (18 5/16 x 10 1/4 x 6 in.)
height (of figure): 46.1 cm (18 1/8 in.)",on top of base in front right corner: Degas [stamped replica of artist's signature]; on top of base in rear left corner: CIRE/PERDUE/A.A. HEBRARD; stamped to left of foundry mark: 50/M,Edgar Degas,sculpture,West Building,G-004,West Ground Floor Gallery 4,"https://api.nga.gov/iiif/e10e40d4-871d-443b-968e-bd8288c23e86/full/!500,500/0/default.jpg"
66464,"Woman Seated in an Armchair, Wiping Her Neck",1890.0,1952.0,copper alloy,overall with base: 31.6 x 27 x 30.1 cm (12 7/16 x 10 5/8 x 11 7/8 in.),on lower proper left front corner of chair: Degas [stamped replica of artist's signature]; stamped on lower proper right back corner of chair: CIRE PERDUE AAHEBRARD / 44/C,Edgar Degas,sculpture,West Building,G-004,West Ground Floor Gallery 4,"https://api.nga.gov/iiif/2ba92433-f0b5-480d-8c79-68e3d2e8f80e/full/!500,500/0/default.jpg"
66465,Study in the Nude of Little Dancer Aged Fourteen (Nude Little Dancer),1878.0,1926.0,copper alloy,"overall with base: 72.8 x 35.2 x 27.4 cm (28 11/16 x 13 7/8 x 10 13/16 in.)
weight:  27 lb. (12.247 kg)
height (of figure): 67.5 cm (26 9/16 in.)",on top of base in front left corner: Degas [stamped replica of artist's signature]; stamped on side of base in rear right corner: CIRE PERDUE AAHEBRARD / 56/O,Edgar Degas,sculpture,West Building,G-003,West Ground Floor Gallery 3,"https://api.nga.gov/iiif/e2f15fde-b548-45c5-b734-825b6eecc023/full/!500,500/0/default.jpg"
66692,"High Country Crags and Moon, Sunrise, Kings Canyon National Park, California",1935.0,1935.0,gelatin silver print,overall: 34.2 x 26 cm (13 7/16 x 10 1/4 in.),lower right on mount in graphite: Ansel Adams (underlined),Ansel Adams,photograph,East Building,EG-106-A,"East Bldg, Ground Gal 106A (Pod 1)","https://api.nga.gov/iiif/790e1f98-eeac-4dab-b7ed-83b87364a1a3/full/!500,500/0/default.jpg"
67431,Sacrificial Moment,1945.0,1945.0,oil on canvas,overall: 98 x 70.5 cm (38 9/16 x 27 3/4 in.),lower left: MARK ROTHKO,Mark Rothko,painting,East Building,EU-407-B,"East Bldg, Upr Lvl Gal 407B (North Bridge)","https://api.nga.gov/iiif/a98ad730-fc59-4fe8-b17a-25c644e4f1ae/full/!500,500/0/default.jpg"
67506,Untitled,1956.0,1956.0,"pigmented hide glue, oil, and acrylic on canvas",overall: 242.9 x 207 cm (95 5/8 x 81 1/2 in.),upper right reverse: MARK ROTHKO / 1956; on horizontal crossbar member: M.R.,Mark Rothko,painting,East Building,ET-615-A,"East Bldg, Tower Gallery 615A","https://api.nga.gov/iiif/40e2d788-d8c3-416c-9437-61ce1bb77183/full/!500,500/0/default.jpg"
67517,Untitled,1950.0,1950.0,pigmented hide glue and oil on canvas,overall: 109.6 x 126.1 cm (43 1/8 x 49 5/8 in.),,Mark Rothko,painting,East Building,ET-615-A,"East Bldg, Tower Gallery 615A","https://api.nga.gov/iiif/520456d9-7818-4607-8331-85c7a57360ae/full/!500,500/0/default.jpg"
67509,No. 1,1961.0,1961.0,pigmented hide glue and oil on canvas,overall: 258.8 x 227.6 cm (101 7/8 x 89 5/8 in.),upper left reverse: MARK ROTHKO / 1961,Mark Rothko,painting,East Building,ET-615-A,"East Bldg, Tower Gallery 615A","https://api.nga.gov/iiif/9c2ab227-cb5d-4f93-9d1d-82700a445145/full/!500,500/0/default.jpg"
67511,Untitled,1956.0,1956.0,pigmented hide glue and oil on canvas,overall: 235.6 x 211.5 cm (92 3/4 x 83 1/4 in.),upper left reverse: MARK ROTHKO / 195[?],Mark Rothko,painting,East Building,ET-615-A,"East Bldg, Tower Gallery 615A","https://api.nga.gov/iiif/9e88e21e-6479-4e0b-b85b-89dd1f438f8d/full/!500,500/0/default.jpg"
67513,Red Band,1955.0,1955.0,pigmented hide glue and oil on canvas,overall: 204.2 x 171.7 cm (80 3/8 x 67 5/8 in.),upper center reverse: MARK ROTHKO / 1955; lower right reverse: MARK ROTHKO,Mark Rothko,painting,East Building,ET-615-A,"East Bldg, Tower Gallery 615A","https://api.nga.gov/iiif/a3f54be0-5734-4033-b09f-6a91ab1f1821/full/!500,500/0/default.jpg"
